Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","1999","1999","t","24942","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","1999","1999","1000 USD","23081","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2000","2000","t","39829","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2000","2000","1000 USD","26168","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2001","2001","t","11825","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2001","2001","1000 USD","23478","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2002","2002","t","12834","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2002","2002","1000 USD","18138","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2003","2003","t","14151","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2003","2003","1000 USD","22209","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2004","2004","t","12410","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2004","2004","1000 USD","25013","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2005","2005","t","15492","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2005","2005","1000 USD","33142","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2006","2006","t","13854","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2006","2006","1000 USD","29900","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2007","2007","t","15893","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2007","2007","1000 USD","46001","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2008","2008","t","11431","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2008","2008","1000 USD","36178","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2009","2009","t","11290","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2009","2009","1000 USD","20084","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2010","2010","t","12014","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2010","2010","1000 USD","30432","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2011","2011","t","13386","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2011","2011","1000 USD","40445","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2012","2012","t","15539","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2012","2012","1000 USD","39335","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2013","2013","t","14466","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2013","2013","1000 USD","42129","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2014","2014","t","13850.48","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2014","2014","1000 USD","47417","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2015","2015","t","11818.5","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2015","2015","1000 USD","27264","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2016","2016","t","21195.74","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2016","2016","1000 USD","32696","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2017","2017","t","15548.39","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2017","2017","1000 USD","28575","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2018","2018","t","16430.79","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2018","2018","1000 USD","31089","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2019","2019","t","24279.94","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2019","2019","1000 USD","58936","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2020","2020","t","21697.26","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2020","2020","1000 USD","49071","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2021","2021","t","23046.37","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2021","2021","1000 USD","65125","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22230.03","Buttermilk, curdled and acidified milk","2022","2022","t","20786.38","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22230.03","Buttermilk, curdled and acidified milk","2022","2022","1000 USD","77383","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1961","1961","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1962","1962","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1963","1963","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1964","1964","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","22253","Cheese from milk of sheep, fresh or processed","1965","1965","1000 USD","0","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","22253","Cheese from milk of sheep, fresh or processed","1966","1966","t","0","A","Official figure",""
